JobID|Elapsed|Eligible|End|ReqMem|ReqCPUS|CPUTime|Submit|Start|MaxVMSize|State|User|NodeList|Partition|
5770963_294|2-06:22:46|2023-05-30T14:38:18|2023-06-04T22:59:20|1Gc|1|2-06:22:46|2023-05-30T14:38:18|2023-06-02T16:36:34||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770963_295|2-06:21:36|2023-05-30T14:38:18|2023-06-04T22:58:14|1Gc|1|2-06:21:36|2023-05-30T14:38:18|2023-06-02T16:36:38||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770965_155|1-21:57:02|2023-05-30T14:39:05|2023-06-04T14:33:44|1Gc|1|1-21:57:02|2023-05-30T14:39:05|2023-06-02T16:36:42||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5770963_296|2-06:21:47|2023-05-30T14:38:18|2023-06-04T22:58:32|1Gc|1|2-06:21:47|2023-05-30T14:38:18|2023-06-02T16:36:45||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_297|2-06:23:06|2023-05-30T14:38:18|2023-06-04T23:00:12|1Gc|1|2-06:23:06|2023-05-30T14:38:18|2023-06-02T16:37:06||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770963_298|2-06:21:56|2023-05-30T14:38:18|2023-06-04T22:59:04|1Gc|1|2-06:21:56|2023-05-30T14:38:18|2023-06-02T16:37:08||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_299|2-06:21:46|2023-05-30T14:38:18|2023-06-04T22:59:02|1Gc|1|2-06:21:46|2023-05-30T14:38:18|2023-06-02T16:37:16||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_300|2-06:23:41|2023-05-30T14:38:18|2023-06-04T23:01:12|1Gc|1|2-06:23:41|2023-05-30T14:38:18|2023-06-02T16:37:31||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770963_301|2-06:23:43|2023-05-30T14:38:18|2023-06-04T23:01:15|1Gc|1|2-06:23:43|2023-05-30T14:38:18|2023-06-02T16:37:32||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770963_302|2-06:21:17|2023-05-30T14:38:18|2023-06-04T22:58:52|1Gc|1|2-06:21:17|2023-05-30T14:38:18|2023-06-02T16:37:35||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5771941|02:33:12|2023-06-02T16:38:48|2023-06-02T19:12:01|2Gc|20|2-03:04:00|2023-06-02T16:38:48|2023-06-02T16:38:49||COMPLETED|anup.kumar|cn57|parallel-long|
5770963_303|2-06:23:15|2023-05-30T14:38:18|2023-06-04T23:02:16|1Gc|1|2-06:23:15|2023-05-30T14:38:18|2023-06-02T16:39:01||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5771943_2|00:02:33|2023-06-02T16:39:11|2023-06-02T16:41:44|186Gn|32|01:21:36|2023-06-02T16:39:11|2023-06-02T16:39:11||COMPLETED|rajarshi.chattopadhyay|cn1|post-proc|
5770963_304|2-06:21:14|2023-05-30T14:38:18|2023-06-04T23:00:51|1Gc|1|2-06:21:14|2023-05-30T14:38:18|2023-06-02T16:39:37||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_305|2-06:20:15|2023-05-30T14:38:18|2023-06-04T22:59:53|1Gc|1|2-06:20:15|2023-05-30T14:38:18|2023-06-02T16:39:38||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_306|2-06:23:58|2023-05-30T14:38:18|2023-06-04T23:03:53|1Gc|1|2-06:23:58|2023-05-30T14:38:18|2023-06-02T16:39:55||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5771947|00:00:03|2023-06-02T16:39:57|2023-06-02T16:40:21|1Gc|1|00:00:03|2023-06-02T16:39:57|2023-06-02T16:40:18||COMPLETED|sanjay.cp|cn57|parallel-long|
5770963_307|2-06:28:41|2023-05-30T14:38:18|2023-06-04T23:09:05|1Gc|1|2-06:28:41|2023-05-30T14:38:18|2023-06-02T16:40:24||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5771949|00:12:56|2023-06-02T16:40:30|2023-06-02T20:02:01|5Gc|192|1-17:23:12|2023-06-02T16:40:30|2023-06-02T19:49:05||COMPLETED|sanjay.cp|cn[30-32,34,45,57]|parallel-long|
5770963_308|2-06:30:29|2023-05-30T14:38:18|2023-06-04T23:11:02|1Gc|1|2-06:30:29|2023-05-30T14:38:18|2023-06-02T16:40:33||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770963_309|2-06:42:43|2023-05-30T14:38:18|2023-06-04T23:25:58|1Gc|1|2-06:42:43|2023-05-30T14:38:18|2023-06-02T16:43:15||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_310|2-06:21:25|2023-05-30T14:38:18|2023-06-04T23:05:43|1Gc|1|2-06:21:25|2023-05-30T14:38:18|2023-06-02T16:44:18||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770963_311|2-06:23:36|2023-05-30T14:38:18|2023-06-04T23:10:37|1Gc|1|2-06:23:36|2023-05-30T14:38:18|2023-06-02T16:47:01||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_312|2-06:28:21|2023-05-30T14:38:18|2023-06-04T23:17:42|1Gc|1|2-06:28:21|2023-05-30T14:38:18|2023-06-02T16:49:21||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5771955|00:00:00|2023-06-02T16:50:51|2023-06-02T16:51:21|2Gc|20|00:00:00|2023-06-02T16:50:51|2023-06-02T16:51:21||CANCELLED by 10210|anup.kumar|None assigned|parallel-short|
5771956|02:25:05|2023-06-02T16:51:50|2023-06-02T19:16:55|2Gc|20|2-00:21:40|2023-06-02T16:51:50|2023-06-02T16:51:50||COMPLETED|anup.kumar|cn30|parallel-long|
5770963_313|2-06:34:47|2023-05-30T14:38:18|2023-06-04T23:29:21|1Gc|1|2-06:34:47|2023-05-30T14:38:18|2023-06-02T16:54:34||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5771958|00:00:00|2023-06-02T16:55:00|2023-06-02T16:55:44|2Gc|20|00:00:00|2023-06-02T16:55:00|2023-06-02T16:55:44||CANCELLED by 10210|anup.kumar|None assigned|parallel-long|
5770963_314|2-06:26:03|2023-05-30T14:38:18|2023-06-04T23:21:18|1Gc|1|2-06:26:03|2023-05-30T14:38:18|2023-06-02T16:55:15||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5771960|00:00:00|2023-06-02T16:57:18|2023-06-02T16:57:55|2Gc|20|00:00:00|2023-06-02T16:57:18|2023-06-02T16:57:55||CANCELLED by 10210|anup.kumar|None assigned|serial-short|
5771961|05:09:14|2023-06-02T16:58:30|2023-06-02T23:25:46|2Gc|20|4-07:04:40|2023-06-02T16:58:30|2023-06-02T18:16:32||COMPLETED|anup.kumar|cn10|parallel-short|
5771962_2|00:02:31|2023-06-02T16:59:31|2023-06-02T17:02:02|186Gn|32|01:20:32|2023-06-02T16:59:31|2023-06-02T16:59:31||COMPLETED|rajarshi.chattopadhyay|cn1|post-proc|
5771963_2|00:24:05|2023-06-02T17:07:20|2023-06-02T17:31:25|186Gn|32|12:50:40|2023-06-02T17:07:19|2023-06-02T17:07:20||COMPLETED|rajarshi.chattopadhyay|cn1|post-proc|
5771964|00:00:00|2023-06-02T17:14:45|2023-06-02T17:15:26|186Gn|32|00:00:00|2023-06-02T17:14:45|2023-06-02T17:15:26||CANCELLED by 10258|rajarshi.chattopadhyay|None assigned|parallel-short|
5771965|00:45:43|2023-06-02T17:15:31|2023-06-02T18:01:15|186Gn|32|1-00:22:56|2023-06-02T17:15:31|2023-06-02T17:15:32||COMPLETED|rajarshi.chattopadhyay|cn2|post-proc|
5770963_315|2-06:22:47|2023-05-30T14:38:18|2023-06-04T23:50:11|1Gc|1|2-06:22:47|2023-05-30T14:38:18|2023-06-02T17:27:24||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770965_156|1-23:56:42|2023-05-30T14:39:05|2023-06-04T17:29:36|1Gc|1|1-23:56:42|2023-05-30T14:39:05|2023-06-02T17:32:54||COMPLETED|jitendra.kethepalli|cn26|serial-long|
5770965_157|1-23:47:11|2023-05-30T14:39:05|2023-06-04T17:22:49|1Gc|1|1-23:47:11|2023-05-30T14:39:05|2023-06-02T17:35:38||COMPLETED|jitendra.kethepalli|cn26|serial-long|
5770963_316|2-07:12:05|2023-05-30T14:38:18|2023-06-05T01:04:47|1Gc|1|2-07:12:05|2023-05-30T14:38:18|2023-06-02T17:52:42||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770965_158|1-23:19:07|2023-05-30T14:39:05|2023-06-04T17:53:31|1Gc|1|1-23:19:07|2023-05-30T14:39:05|2023-06-02T18:34:24||COMPLETED|jitendra.kethepalli|cn22|serial-long|
5771971|00:00:00|2023-06-03T00:10:43|2023-06-03T13:18:16|184Gn|128|00:00:00|2023-06-03T00:08:42|2023-06-03T13:18:16||CANCELLED by 10358|rajpoot.rajendra|None assigned|parallel-long|
5771972|00:00:00|2023-06-02T23:43:52|2023-06-03T12:34:31|184Gn|128|00:00:00|2023-06-02T23:41:51|2023-06-03T12:34:31||CANCELLED by 10358|rajpoot.rajendra|None assigned|parallel-long|
5771973|02:51:38|2023-06-02T18:40:58|2023-06-03T12:34:26|184Gn|128|15-06:09:04|2023-06-02T18:40:58|2023-06-03T09:42:48||CANCELLED by 10358|rajpoot.rajendra|cn[30-31,34,45]|parallel-long|
5770965_159|1-21:51:58|2023-05-30T14:39:05|2023-06-04T16:34:17|1Gc|1|1-21:51:58|2023-05-30T14:39:05|2023-06-02T18:42:19||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5770963_317|2-06:35:22|2023-05-30T14:38:18|2023-06-05T01:46:10|1Gc|1|2-06:35:22|2023-05-30T14:38:18|2023-06-02T19:10:48||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5770963_318|2-06:24:23|2023-05-30T14:38:18|2023-06-05T01:47:48|1Gc|1|2-06:24:23|2023-05-30T14:38:18|2023-06-02T19:23:25||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_319|2-06:23:40|2023-05-30T14:38:18|2023-06-05T01:52:14|1Gc|1|2-06:23:40|2023-05-30T14:38:18|2023-06-02T19:28:34||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5770963_320|2-06:28:07|2023-05-30T14:38:18|2023-06-05T02:07:25|1Gc|1|2-06:28:07|2023-05-30T14:38:18|2023-06-02T19:39:18||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5771979|03:19:03|2023-06-02T19:41:10|2023-06-03T13:13:08|184Gn|128|17-16:38:24|2023-06-02T19:41:10|2023-06-03T09:54:05||CANCELLED by 10358|rajpoot.rajendra|cn[59-62]|parallel-long|
5771980|00:38:36|2023-06-02T19:41:32|2023-06-03T13:13:12|184Gn|128|3-10:20:48|2023-06-02T19:41:32|2023-06-03T12:34:36||CANCELLED by 10358|rajpoot.rajendra|cn[30-31,63-64]|parallel-long|
5771981|00:00:00|2023-06-02T19:41:42|2023-06-03T13:13:15|184Gn|128|00:00:00|2023-06-02T19:41:42|2023-06-03T13:13:15||CANCELLED by 10358|rajpoot.rajendra|None assigned|parallel-long|
5770965_160|2-01:55:33|2023-05-30T14:39:05|2023-06-04T21:42:49|1Gc|1|2-01:55:33|2023-05-30T14:39:05|2023-06-02T19:47:16||COMPLETED|jitendra.kethepalli|cn24|serial-long|
5770963_321|2-06:21:41|2023-05-30T14:38:18|2023-06-05T02:46:09|1Gc|1|2-06:21:41|2023-05-30T14:38:18|2023-06-02T20:24:28||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770965_161|1-21:29:46|2023-05-30T14:39:05|2023-06-04T18:04:18|1Gc|1|1-21:29:46|2023-05-30T14:39:05|2023-06-02T20:34:32||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5770965_162|1-21:29:40|2023-05-30T14:39:05|2023-06-04T18:10:41|1Gc|1|1-21:29:40|2023-05-30T14:39:05|2023-06-02T20:41:01||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5771986|04:23:29|2023-06-03T17:39:02|2023-06-04T13:34:58|184Gn|128|23-10:05:52|2023-06-03T17:37:01|2023-06-04T09:11:29||OUT_OF_MEMORY|rajpoot.rajendra|cn[35,46,55-56]|parallel-long|
5771987|04:07:53|2023-06-02T22:24:35|2023-06-03T18:26:13|184Gn|128|22-00:49:04|2023-06-02T22:24:35|2023-06-03T14:18:20||COMPLETED|rajpoot.rajendra|cn[47-50]|parallel-long|
5771988|04:06:15|2023-06-03T14:38:23|2023-06-04T10:50:30|184Gn|128|21-21:20:00|2023-06-03T14:36:22|2023-06-04T06:44:15||OUT_OF_MEMORY|rajpoot.rajendra|cn[30-31,45,47]|parallel-long|
5771989|03:59:51|2023-06-03T19:10:14|2023-06-04T14:51:18|184Gn|128|21-07:40:48|2023-06-03T19:08:13|2023-06-04T10:51:27||COMPLETED|rajpoot.rajendra|cn[30-31,45,47]|parallel-long|
5771990|00:00:00|2023-06-04T15:02:03|2023-06-05T12:16:43|184Gn|128|00:00:00|2023-06-04T15:00:02|2023-06-05T12:16:43||CANCELLED by 10358|rajpoot.rajendra|None assigned|parallel-long|
5771991|03:55:07|2023-06-03T22:06:47|2023-06-04T02:02:20|184Gn|128|20-21:34:56|2023-06-03T22:04:46|2023-06-03T22:07:13||COMPLETED|rajpoot.rajendra|cn[30-31,34,43]|parallel-long|
5771992|2-02:35:38|2023-06-02T23:28:54|2023-06-05T15:48:55|5Gc|192|404-18:01:36|2023-06-02T23:28:54|2023-06-03T13:13:17||OUT_OF_MEMORY|sanjay.cp|cn[59-64]|parallel-long|
5770965_163|1-21:51:55|2023-05-30T14:39:05|2023-06-04T21:30:03|1Gc|1|1-21:51:55|2023-05-30T14:39:05|2023-06-02T23:38:08||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5771994|04:37:39|2023-06-02T23:39:20|2023-06-03T04:20:04|10Gc|1|04:37:39|2023-06-02T23:39:20|2023-06-02T23:42:25||COMPLETED|dranjan.parida|cn16|serial-short|
5770965_164|1-22:55:13|2023-05-30T14:39:05|2023-06-04T22:35:33|1Gc|1|1-22:55:13|2023-05-30T14:39:05|2023-06-02T23:40:20||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5770965_165|1-21:28:24|2023-05-30T14:39:05|2023-06-04T22:01:54|1Gc|1|1-21:28:24|2023-05-30T14:39:05|2023-06-03T00:33:30||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5771997|00:00:00|2023-06-03T01:17:34|2023-06-03T02:06:44|30Gc|1|00:00:00|2023-06-03T01:17:34|2023-06-03T02:06:44||COMPLETED|dranjan.parida|cn16|serial-short|
5770963_322|2-06:20:47|2023-05-30T14:38:18|2023-06-05T08:27:31|1Gc|1|2-06:20:47|2023-05-30T14:38:18|2023-06-03T02:06:44||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_323|2-06:22:57|2023-05-30T14:38:18|2023-06-05T08:31:26|1Gc|1|2-06:22:57|2023-05-30T14:38:18|2023-06-03T02:08:29||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_324|2-06:24:00|2023-05-30T14:38:18|2023-06-05T08:32:59|1Gc|1|2-06:24:00|2023-05-30T14:38:18|2023-06-03T02:08:59||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_325|2-06:22:28|2023-05-30T14:38:18|2023-06-05T08:31:49|1Gc|1|2-06:22:28|2023-05-30T14:38:18|2023-06-03T02:09:21||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_326|2-06:22:30|2023-05-30T14:38:18|2023-06-05T08:32:20|1Gc|1|2-06:22:30|2023-05-30T14:38:18|2023-06-03T02:09:50||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_327|2-06:22:07|2023-05-30T14:38:18|2023-06-05T08:32:02|1Gc|1|2-06:22:07|2023-05-30T14:38:18|2023-06-03T02:09:55||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_328|2-06:23:32|2023-05-30T14:38:18|2023-06-05T08:34:22|1Gc|1|2-06:23:32|2023-05-30T14:38:18|2023-06-03T02:10:50||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_329|2-06:21:24|2023-05-30T14:38:18|2023-06-05T08:32:33|1Gc|1|2-06:21:24|2023-05-30T14:38:18|2023-06-03T02:11:09||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_330|2-06:28:25|2023-05-30T14:38:18|2023-06-05T08:39:38|1Gc|1|2-06:28:25|2023-05-30T14:38:18|2023-06-03T02:11:13||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_331|2-06:23:19|2023-05-30T14:38:18|2023-06-05T08:34:33|1Gc|1|2-06:23:19|2023-05-30T14:38:18|2023-06-03T02:11:14||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_332|2-06:22:55|2023-05-30T14:38:18|2023-06-05T08:34:17|1Gc|1|2-06:22:55|2023-05-30T14:38:18|2023-06-03T02:11:22||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_333|2-06:23:12|2023-05-30T14:38:18|2023-06-05T08:34:57|1Gc|1|2-06:23:12|2023-05-30T14:38:18|2023-06-03T02:11:45||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_334|2-07:36:27|2023-05-30T14:38:18|2023-06-05T09:48:15|1Gc|1|2-07:36:27|2023-05-30T14:38:18|2023-06-03T02:11:48||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_335|2-06:22:37|2023-05-30T14:38:18|2023-06-05T08:34:42|1Gc|1|2-06:22:37|2023-05-30T14:38:18|2023-06-03T02:12:05||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_336|2-06:23:15|2023-05-30T14:38:18|2023-06-05T08:35:22|1Gc|1|2-06:23:15|2023-05-30T14:38:18|2023-06-03T02:12:07||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_337|2-06:21:09|2023-05-30T14:38:18|2023-06-05T08:33:40|1Gc|1|2-06:21:09|2023-05-30T14:38:18|2023-06-03T02:12:31||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770965_166|1-21:49:09|2023-05-30T14:39:05|2023-06-05T00:02:06|1Gc|1|1-21:49:09|2023-05-30T14:39:05|2023-06-03T02:12:57||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5770963_338|2-06:24:02|2023-05-30T14:38:18|2023-06-05T08:37:04|1Gc|1|2-06:24:02|2023-05-30T14:38:18|2023-06-03T02:13:02||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_339|2-06:22:14|2023-05-30T14:38:18|2023-06-05T08:35:54|1Gc|1|2-06:22:14|2023-05-30T14:38:18|2023-06-03T02:13:40||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_340|2-06:20:36|2023-05-30T14:38:18|2023-06-05T08:34:17|1Gc|1|2-06:20:36|2023-05-30T14:38:18|2023-06-03T02:13:41||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_341|2-06:23:23|2023-05-30T14:38:18|2023-06-05T08:37:05|1Gc|1|2-06:23:23|2023-05-30T14:38:18|2023-06-03T02:13:42||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_342|2-06:21:01|2023-05-30T14:38:18|2023-06-05T08:34:49|1Gc|1|2-06:21:01|2023-05-30T14:38:18|2023-06-03T02:13:48||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_343|2-06:22:11|2023-05-30T14:38:18|2023-06-05T08:36:08|1Gc|1|2-06:22:11|2023-05-30T14:38:18|2023-06-03T02:13:57||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_344|2-06:23:59|2023-05-30T14:38:18|2023-06-05T08:38:36|1Gc|1|2-06:23:59|2023-05-30T14:38:18|2023-06-03T02:14:37||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_345|2-06:22:04|2023-05-30T14:38:18|2023-06-05T08:37:08|1Gc|1|2-06:22:04|2023-05-30T14:38:18|2023-06-03T02:15:04||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_346|2-06:29:58|2023-05-30T14:38:18|2023-06-05T08:46:03|1Gc|1|2-06:29:58|2023-05-30T14:38:18|2023-06-03T02:16:05||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_347|2-06:27:26|2023-05-30T14:38:18|2023-06-05T08:43:44|1Gc|1|2-06:27:26|2023-05-30T14:38:18|2023-06-03T02:16:18||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_348|2-06:20:56|2023-05-30T14:38:18|2023-06-05T08:37:28|1Gc|1|2-06:20:56|2023-05-30T14:38:18|2023-06-03T02:16:32||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_349|2-06:36:09|2023-05-30T14:38:18|2023-06-05T08:53:28|1Gc|1|2-06:36:09|2023-05-30T14:38:18|2023-06-03T02:17:19||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_350|2-06:26:11|2023-05-30T14:38:18|2023-06-05T08:44:20|1Gc|1|2-06:26:11|2023-05-30T14:38:18|2023-06-03T02:18:09||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_351|2-06:28:38|2023-05-30T14:38:18|2023-06-05T08:47:10|1Gc|1|2-06:28:38|2023-05-30T14:38:18|2023-06-03T02:18:32||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_352|2-06:28:38|2023-05-30T14:38:18|2023-06-05T08:47:26|1Gc|1|2-06:28:38|2023-05-30T14:38:18|2023-06-03T02:18:48||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_353|2-06:35:53|2023-05-30T14:38:18|2023-06-05T08:55:32|1Gc|1|2-06:35:53|2023-05-30T14:38:18|2023-06-03T02:19:39||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_354|2-06:28:34|2023-05-30T14:38:18|2023-06-05T08:48:58|1Gc|1|2-06:28:34|2023-05-30T14:38:18|2023-06-03T02:20:24||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_355|2-06:34:34|2023-05-30T14:38:18|2023-06-05T08:55:45|1Gc|1|2-06:34:34|2023-05-30T14:38:18|2023-06-03T02:21:11||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_356|2-06:22:51|2023-05-30T14:38:18|2023-06-05T08:46:36|1Gc|1|2-06:22:51|2023-05-30T14:38:18|2023-06-03T02:23:45||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_357|2-06:32:10|2023-05-30T14:38:18|2023-06-05T08:57:07|1Gc|1|2-06:32:10|2023-05-30T14:38:18|2023-06-03T02:24:57||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_358|2-06:30:48|2023-05-30T14:38:18|2023-06-05T08:57:23|1Gc|1|2-06:30:48|2023-05-30T14:38:18|2023-06-03T02:26:35||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_359|2-06:27:18|2023-05-30T14:38:18|2023-06-05T08:54:06|1Gc|1|2-06:27:18|2023-05-30T14:38:18|2023-06-03T02:26:48||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_360|2-06:39:16|2023-05-30T14:38:18|2023-06-05T09:10:11|1Gc|1|2-06:39:16|2023-05-30T14:38:18|2023-06-03T02:30:55||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_361|2-06:28:40|2023-05-30T14:38:18|2023-06-05T09:06:21|1Gc|1|2-06:28:40|2023-05-30T14:38:18|2023-06-03T02:37:41||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_362|2-06:39:22|2023-05-30T14:38:18|2023-06-05T09:24:10|1Gc|1|2-06:39:22|2023-05-30T14:38:18|2023-06-03T02:44:48||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_363|2-06:22:06|2023-05-30T14:38:18|2023-06-05T09:07:24|1Gc|1|2-06:22:06|2023-05-30T14:38:18|2023-06-03T02:45:18||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_364|2-06:34:08|2023-05-30T14:38:18|2023-06-05T09:20:10|1Gc|1|2-06:34:08|2023-05-30T14:38:18|2023-06-03T02:46:02||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_365|2-06:36:04|2023-05-30T14:38:18|2023-06-05T09:24:07|1Gc|1|2-06:36:04|2023-05-30T14:38:18|2023-06-03T02:48:03||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_366|2-06:34:10|2023-05-30T14:38:18|2023-06-05T09:23:12|1Gc|1|2-06:34:10|2023-05-30T14:38:18|2023-06-03T02:49:02||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_367|2-06:24:05|2023-05-30T14:38:18|2023-06-05T09:24:32|1Gc|1|2-06:24:05|2023-05-30T14:38:18|2023-06-03T03:00:27||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770963_368|2-06:34:28|2023-05-30T14:38:18|2023-06-05T09:36:36|1Gc|1|2-06:34:28|2023-05-30T14:38:18|2023-06-03T03:02:08||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5770963_369|2-06:36:56|2023-05-30T14:38:18|2023-06-05T09:50:12|1Gc|1|2-06:36:56|2023-05-30T14:38:18|2023-06-03T03:13:16||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5770965_167|1-23:45:29|2023-05-30T14:39:05|2023-06-05T03:00:01|1Gc|1|1-23:45:29|2023-05-30T14:39:05|2023-06-03T03:14:32||COMPLETED|jitendra.kethepalli|cn26|serial-long|
5770965_168|1-21:29:51|2023-05-30T14:39:05|2023-06-05T01:26:30|1Gc|1|1-21:29:51|2023-05-30T14:39:05|2023-06-03T03:56:39||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_169|1-21:31:19|2023-05-30T14:39:05|2023-06-05T01:29:13|1Gc|1|1-21:31:19|2023-05-30T14:39:05|2023-06-03T03:57:54||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_170|1-21:33:20|2023-05-30T14:39:05|2023-06-05T01:31:17|1Gc|1|1-21:33:20|2023-05-30T14:39:05|2023-06-03T03:57:57||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_171|1-21:29:45|2023-05-30T14:39:05|2023-06-05T01:27:58|1Gc|1|1-21:29:45|2023-05-30T14:39:05|2023-06-03T03:58:13||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_172|1-22:35:24|2023-05-30T14:39:05|2023-06-05T02:35:31|1Gc|1|1-22:35:24|2023-05-30T14:39:05|2023-06-03T04:00:07||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_173|1-21:30:55|2023-05-30T14:39:05|2023-06-05T01:31:22|1Gc|1|1-21:30:55|2023-05-30T14:39:05|2023-06-03T04:00:27||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_174|1-21:30:02|2023-05-30T14:39:05|2023-06-05T01:30:54|1Gc|1|1-21:30:02|2023-05-30T14:39:05|2023-06-03T04:00:52||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_175|1-21:30:06|2023-05-30T14:39:05|2023-06-05T01:31:09|1Gc|1|1-21:30:06|2023-05-30T14:39:05|2023-06-03T04:01:03||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5770965_176|1-21:30:35|2023-05-30T14:39:05|2023-06-05T01:32:16|1Gc|1|1-21:30:35|2023-05-30T14:39:05|2023-06-03T04:01:41||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5770965_177|1-21:29:30|2023-05-30T14:39:05|2023-06-05T01:31:39|1Gc|1|1-21:29:30|2023-05-30T14:39:05|2023-06-03T04:02:09||COMPLETED|jitendra.kethepalli|cn25|serial-long|
